	Text	Contains_hate
8229	المحنة تاع الكورونا و زدتو نتوما #وكيلكم_ربي_يا_إتصالات_الجزائر	Hatefull
8230	@roo222oofa @l__4i @stop_x2 الله يلعن كورونا والصين هي السبب 😭	Hatefull
8231	الله يلعن كورونا ماخلاني اصور كثير  https://t.co/NjdRAWDQvy	Hatefull
8232	الله يلعن امك من كورونا ويلعن ابو الصين	Hatefull
8233	الله يلعن ابو البلاك بورد على ابو كورونا على ابو الصينننن 😑	Hatefull
8234	@ihhhro اهم شي الله يلعن كورونا 🤣🤣⁦🤦🏻‍♂️⁩⁦🤦🏻‍♂️⁩	Hatefull
8235	@Estabraq131 @falehalkhudair1 الله يلعن كورونا هي السبب 😉	Hatefull
8236	@7_luex اخخ الله يلعن كورونا والصين فوقها	Hatefull
8237	رب ضارة نافعة الكورونا كشفت بعد الله الخائنين	Hatefull
8238	@News_Ejazah الله يلعن كورونا بسسسس اللله يلعن كورونا	Hatefull
8239	"- ""الله يلعن الكورونا حرمتنا من صلاة التروايح"" القائل : أحمد 25 سنة ما بصلي على النبي الا لما يشوف بت حلوة"	Hatefull
8240	بده، وكانت النتيجة ان بنت تفقد حياتها بكل قسوة.  بعض البشر قلوبهم تستحق وباء زي الكورونا والله، اسبوع واحد كان كفيل يقنعك ان الانسان لا بيرحم حيوان، ولا طفل فقير، ولا الكوكب نفسه، ولا حتى حيوان اليف ومسالم عايش في طبيعة خالقه في سلام  منقول	Hatefull
8241	#كورونا أو لا كورونا، الحراك مستمر حتى نجتث فيروس العصابة. 40 مليون جزائري مصابون بفيروس العصابة.  #الحراك_مستمر #الحراك_الشعبي #الجزائر #صعد_حراكك #ثورة_22_فيفري #Hirak	Hatefull
8242	الله يلعن ابو الكورونا اللي حرمتنا من صلاة التراويح  - مهند 23 سنة مايصلي الا على النبي لما يشوف بنت حلوه	Hatefull
8243	الله يلعن كورونا من جميع النواحي🤲🏻 🦠.	Hatefull
8244	#الكورونا و زدتونا نتوما #اتصالات_الجزائر_وكيلكم_ربي	Hatefull
8245	الله يلعن الكورونا حرمتنا من كرة القدم  - وحدة مزه تشجع ميلان 😜😜	Hatefull
8246	الله يلعن #كورونا و #الصين وربي مرضت 😫😫	Hatefull
8247	@ZEldrsy 💔💔💔💔 الله يلعن الكورونا لي حرمتنا	Hatefull
8248	"#خربشات اعلان الصين مستوى الخطر الثالث بعد تَفشي مرض جديد ""الطاعون الدملي"" ظهر نتيجة تناول شخصين لحيوان ""المرموط"".. يعني كملة تمرمط عندنا مشتقه من حيوان المرموط ؟ طيب هالصينين ولاد المرموطه متى بدهم يعقلوا ويفكونا من مشاكلهم  #الأردن #كورونا #كورونا_الاردن  https://t.co/9SbORvcx4T"	Hatefull
8249	#فيروس_كورونا 🦠   الجزائر 🇩🇿 تغلق #المساجد 🕌 لصلاة الجماعة ولا يغلقون الملاهي 🏩 لسهرة المتعة ... تبا لكم 😡     #ريح_في_داركم 🏡 #COVID19dz ☣️ #الجزائر 🇩🇿  #وعينا_يحمينا 🗣 #الحجر_الصحي🧘‍♂️#كلنا_مسؤول ✊  #بيتك_حياتك 🚹 #حظر_التجوال_في_الجزائر 🚷	Hatefull
8250	"الله يلعن ابو الكورونا اللي قفلت المساجد وحرمتنا من صلاة التراويح "" واحد ٢٠ سنة مايصلي على النبي حتى"	Hatefull
8251	الله يلعن كورونا الي خلتني اطلب طواقي	Hatefull
8252	بيقهيت تراش بيقهيت سينقري بيقهيت قواد بيقهيت ةحبة بيقهيت كورونا بيقهيت بيقزق بيقهيت كلاب بيقهيت زبالة بيقهيت صراصير بيقهيت حيوان بيقهيت زفت يلا يرجاكم ننظف سيرش بيقهيت لازم نقدم كل الدعم لهاذ الشركة الحلوة	Hatefull
8253	سبحان الله كورونا فضحهم،كانوا يسافرون لإيران بدون علم السعوديه وعهران ماتختم ع جوازاتهم هولاء خونه وعملاء لايران.  https://t.co/vJiKJpFEIt	Hatefull
8254	تخيل تبقي صيني ربنا يشفيك من الكورونا تروح بيتك مبسوط وتضرب جوز فيران من عند سلسلة البرنس الصيني فتتصاب بفيروس هانتا ، ياولاد الجزمة متاكلوا محشي ورق عنب ولحمة	Hatefull
8255	@sstm2002 @_fA2022 متى بنرقد مع بعض ؟😔الله يلعن كورونا والصين	Hatefull
8256	ااااه الله يلعن كورونا ودي اخذ صديقاتي	Hatefull
8257	@poochii69 الله يلعن كورونا 😭😭😭 مبدع ♥️👏🏻	Hatefull
8258	الله لا يوفقك يا الصيني الله لا يوفقك يا الصيني   من زماااان مشتهي كنتااااكي بس كورونا 😔	Hatefull
8259	الله يلعن كورونا الي حرمتنا من هالنعيم	Hatefull
8260	@ariyadhiah_br الله يلعن الصين الله يلعن كورونا	Hatefull
8261	@luaay20 سبحان الله... رب ضارة نافعة.. اللهم لاشماته... كورونا كشف الخونة...!! 🤔🤔	Hatefull
8262	تسمى ترسلو الجيش لحفظ السلام في غزة؟  ولا رجلة غير مع شعبكم؟  يا قومية 2020 ، يا خونة  Les tirailleurs algériens de 2020 جواري عند المستعمر ، يمشي فيكم كيما يحب  يا حقارين الزواولة.. #الحراك_مستمر  #تروح_كورونا_زيدو_أنتوما  #هدفنا_واحد_يتنحاو_ڨاع  #حرروا_معتقلي_حراك_الجزائر  https://t.co/HjkGlqkgC4	Hatefull
8263	شعور انه بيروح بدون وداع وحضن الله يلعن كورونا الله يلعن الصين 💔	Hatefull
8264	@eman__faraj اخخخ انتون الي وحشتونا 😭 ♥️♥️ ، الله يلعن كورونا😔💔.	Hatefull
8265	الله يلعن كورونا اللي حرمتني جمعتهم 💔	Hatefull
8266	لحاسين وينكم ياكلاب نظام فاسد و فاشل و غبي و ظالم و حقير و خبيث و لامسؤول و قاتل الشعب الجزائري في تسعينات ..نظام اخطر من كورونا فيروس  https://t.co/8k2H8sL2gt	Hatefull
8267	خليكم اذكياء وسووا رت وكوبي بيست له بيقهيت تراش بيقهيت سينقري بيقهيت قواد بيقهيت ةحبة بيقهيت كورونا بيقهيت بيقزق بيقهيت كلاب بيقهيت زبالة بيقهيت صراصير بيقهيت حيوان بيقهيت زفت بيقهيت وايجي	Hatefull
8268	@jojoj210 الرئيس ❤️ AbdelFattah Elsisi - عبد الفتاح السيسي ❤️ تركيا في ليبيا غربا .. إثيوبيا وسد النهضه جنوبا  الدفاع عن حدودنا بالبحر المتوسط شمالا ..والأحمر شرقا إرهابيين سيناء شرقا .. كورونا والحاله الإقتصاديه .. خونه بالداخل والخارج  ((٠١))	Hatefull
8269	@xvrxii @_9weel77 الله يلعن كورونا كيف فرقنا بس 🥺	Hatefull
8270	#كورونا_السعوديه الله يلعن كارونا الله يلعن كارونا الله يلعن كارونا الله يلعن كارونا الله يلعن كارونا 😭💔	Hatefull
8271	استغفر الله العظيم لكن  الله يلعن كورونا	Hatefull
8272	اكتشفنا بعد الفيروس أن فيه خونه لهم موطأ قدم في أيران  رب ضارة نافعة   #فيروس_كورونا	Hatefull
8273	@r_97asb وحشتيني ريمي الله يلعن كورونا 🥺	Hatefull
8274	@__ix60 @A0Sll2 اه الله يلعن كورونا صدق	Hatefull
8275	أحسن شي هالأيام تدخل أصنصير مترووووس ناس وتعطس فيه  و تقول اللّٰه يلعن الساعة اللي رحت فيها الصين 😂😂😂😂 #كورونا_الصين #كورونا	Hatefull
8276	الله يلعن الصين و كورونا و شركة ال⚡️ و اللي في بالي و قردوغان و السيستاني و خامنئي و بشار و اللي في بالي و المنبطحين واللي في بالي المرتزقة واللي في بالي لعنة سرمدية🤬🙄💅🏼	Hatefull
8277	@9__bir اخ بس الله يلعن كورونا على ابو ابو الصين  😔😭	Hatefull
8278	الله يلعن الكورونا حرمتنا من ممارسة كرة القدم 😖  - واحد رجلينه الثنتين يسار	Hatefull
8279	"""الله يلعن ابو الكورونا اللي قفلت المساجد وحرمتنا من صلاة التراويح ""  جاسم  .. ٣٥ سنة مايصلي غير على النبي لما يشوف بنت حلوه وصارووووخ"	Hatefull
8280	@uiij29 الله يلعن كورونا اشتقت له 💔	Hatefull
8281	الله يلعن الصين الله يلعن الصين الله يلعن كورونا 😤😤	Hatefull
8282	@MajedAlharthiMD الله يلعن كورونا حرمنا كل متع الحياة	Hatefull
8283	قالو الصين جواها ضحايا ده فيها ڤايرس كورونا قتال طب احنا عرفنا ليه نهاية ياموت ياعلاج يكون فعال لكن ڤايرسنا في اصحابنا ملوش علاج طبع الاندال💔😶👎👎 @Mohamedaligad22	Hatefull
8284	الله يلعن كورونا والي كان السبب بكورونا 🤦🏻‍♀️💔	Hatefull
8285	@Hanoothoughts انا حزين اقسم بالله الله يلعن كورونا	Hatefull
8286	@AbrajpicS قريتها كمامات .. الله يلعن كورونا	Hatefull
8287	@CelebsArabicII الله يلعن ام الحاله و يلعن كورونا كمان	Hatefull
8288	حيا الله أحرار Vgayeth ! #كورونا أو لا كورونا، الحراك مستمر حتى نجتث فيروس العصابة. 40 مليون جزائري مصابون بفيروس العصابة.  #الحراك_مستمر #الحراك_الشعبي #الجزائر #صعد_حراكك #ثورة_22_فيفري #Hirak	Hatefull
8289	الله يلعن كورونا يوم خلاني ما اشوفها	Hatefull
8290	الله يلعن كورونا الخلتنا نحضر star wars 😶	Hatefull
8291	صباح الخير جميعا  الله يلعن الكورونا 😊	Hatefull
8292	أحسن شي هالأيام تدخل مصعد مترووووس ناس وتعطس فيه وتقول الله يلعن الساعة اللي رحت فيها الصين 😂😂😂😂😂😂😂😂😂😂😂😂😭😭😭😭. #كورونا_الصين  https://t.co/vTxSLoWL7n	Hatefull
